Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-13 00:00:00-04:00,503.4844307874335,507.1183615588256,499.1535684672158,501.88153076171875,9954600,0.0,0.0
2024-06-14 00:00:00-04:00,500.9347487116365,505.4193928906367,499.041238363191,502.4396057128906,10243300,0.5,0.0
2024-06-17 00:00:00-04:00,499.9580878494289,509.00708939000504,494.31739868645866,504.9011535644531,11266600,0.0,0.0
2024-06-18 00:00:00-04:00,502.8382288096328,504.2733173632675,493.3307747451631,497.7855224609375,13060400,0.0,0.0
2024-06-20 00:00:00-04:00,500.286970703734,501.95128536268976,495.0748066537393,499.9880065917969,11801200,0.0,0.0
2024-06-21 00:00:00-04:00,501.7320727353495,501.7320727353495,490.7098155797787,493.0916442871094,22359200,0.0,0.0
2024-06-24 00:00:00-04:00,497.4965384489006,506.06716741550116,492.6032897190552,497.20751953125,13525300,0.0,0.0
2024-06-25 00:00:00-04:00,495.3538552472839,508.96724553577997,493.8091566300633,508.8576354980469,12063200,0.0,0.0
2024-06-26 00:00:00-04:00,504.9210956404324,512.0566664238407,502.9578168745125,511.3690185546875,8882300,0.0,0.0
2024-06-27 00:00:00-04:00,512.4951706443405,521.0957264539243,512.1463893168998,517.7870483398438,10121200,0.0,0.0
2024-06-28 00:00:00-04:00,515.3853214425742,520.0991615068106,502.1207119973368,502.4994201660156,15855100,0.0,0.0
2024-07-01 00:00:00-04:00,503.2269228247233,504.8513350720168,491.4871220656849,502.95782470703125,10328200,0.0,0.0
2024-07-02 00:00:00-04:00,499.05121715024654,508.75797065832194,497.7456898251192,507.7613830566406,7739500,0.0,0.0
2024-07-03 00:00:00-04:00,504.6420418785985,509.5352904864763,504.29323014715453,508.21978759765625,6005600,0.0,0.0
2024-07-05 00:00:00-04:00,509.854262609876,539.0243730225511,509.854262609876,538.067626953125,21354100,0.0,0.0
2024-07-08 00:00:00-04:00,540.4992371464056,540.957689320249,524.8528611647961,527.5137329101562,14917500,0.0,0.0
2024-07-09 00:00:00-04:00,531.9285481290998,535.6457998298812,526.3875243746377,528.1913452148438,8753200,0.0,0.0
2024-07-10 00:00:00-04:00,528.9787015738791,537.0411218886109,526.5570010450824,532.8654174804688,10983300,0.0,0.0
2024-07-11 00:00:00-04:00,529.0783690802008,533.6327813973799,506.6351984111532,510.950439453125,16458300,0.0,0.0
2024-07-12 00:00:00-04:00,496.06143545934026,506.3561716108576,492.5434825758769,497.1676330566406,19750500,0.0,0.0
2024-07-15 00:00:00-04:00,496.9284302529908,504.9509474668432,491.68637026792885,494.46685791015625,12539200,0.0,0.0
2024-07-16 00:00:00-04:00,499.7886534538684,502.23030510271724,484.1322716490722,488.1186218261719,14075800,0.0,0.0
2024-07-17 00:00:00-04:00,477.53491191999797,477.53491191999797,457.55331152845895,460.41351318359375,28076600,0.0,0.0
2024-07-18 00:00:00-04:00,473.37909078076706,477.60461230090976,462.9547934237577,474.2261962890625,19267200,0.0,0.0
2024-07-19 00:00:00-04:00,474.4355049831781,485.04915716621923,474.08669322978517,475.16302490234375,15149400,0.0,0.0
2024-07-22 00:00:00-04:00,484.9195767646279,490.3808877134724,482.2487293193248,485.7367858886719,12023100,0.0,0.0
2024-07-23 00:00:00-04:00,488.16846956724555,493.530115756903,486.05570870740434,487.02239990234375,9455500,0.0,0.0
2024-07-24 00:00:00-04:00,470.6982890383508,474.6746638479208,459.008305488975,459.6959533691406,17649700,0.0,0.0
2024-07-25 00:00:00-04:00,461.67915585261153,461.96814434300074,441.1394707341232,451.8627624511719,18240500,0.0,0.0
2024-07-26 00:00:00-04:00,462.61595850057296,468.16692810735697,457.8522711701862,464.11083984375,14222400,0.0,0.0
2024-07-29 00:00:00-04:00,468.2765721218256,472.3426360243322,463.4331407180432,464.12078857421875,11339600,0.0,0.0
2024-07-30 00:00:00-04:00,465.4064325485692,471.11689073189063,455.1415919189774,461.60943603515625,11390400,0.0,0.0
2024-07-31 00:00:00-04:00,469.41268987971785,474.8740009868098,465.15727169064735,473.2096862792969,24285800,0.0,0.0
2024-08-01 00:00:00-04:00,519.2221093462982,525.37103744849,490.4207354671662,496.0414733886719,43083100,0.0,0.0
2024-08-02 00:00:00-04:00,487.3313549694249,499.43988868812426,474.52519773876713,486.47430419921875,24044700,0.0,0.0
2024-08-05 00:00:00-04:00,449.8097889859803,481.8301512791444,449.2616475949092,474.1065979003906,21396200,0.0,0.0
2024-08-06 00:00:00-04:00,477.3654580221627,500.8450593281317,477.0166462812122,492.4039611816406,20955000,0.0,0.0
2024-08-07 00:00:00-04:00,501.41308715206713,508.4091206403475,485.19858862879056,487.2515869140625,20105300,0.0,0.0
2024-08-08 00:00:00-04:00,495.80231803767714,508.2197906932699,493.0318057986474,507.89093017578125,16156800,0.0,0.0
2024-08-09 00:00:00-04:00,505.9774148841001,516.5711749489776,503.97429475447103,516.0031127929688,13696600,0.0,0.0
2024-08-12 00:00:00-04:00,515.0961989128018,516.2522744719488,507.362700620044,514.1893310546875,9767400,0.0,0.0
2024-08-13 00:00:00-04:00,518.2355285467402,529.6863103591749,516.3818902058347,526.7363891601562,13743800,0.0,0.0
2024-08-14 00:00:00-04:00,526.2580762039715,532.1778093250446,521.344906349691,524.9625244140625,11444200,0.0,0.0
2024-08-15 00:00:00-04:00,529.975325440887,537.9281362643491,524.9027283563959,535.4964599609375,13482100,0.0,0.0
2024-08-16 00:00:00-04:00,530.0849932744787,531.8389364369774,522.8696476223628,525.6202392578125,14776700,0.0,0.0
2024-08-19 00:00:00-04:00,525.0721277005686,529.8457606228551,520.9761670777149,527.4739379882812,9879700,0.0,0.0
2024-08-20 00:00:00-04:00,526.5470231645742,529.2777242262898,524.085481040735,524.9325561523438,7944400,0.0,0.0
2024-08-21 00:00:00-04:00,525.3511855681114,537.5593838516315,525.1319046628375,533.3338012695312,13423300,0.0,0.0
2024-08-22 00:00:00-04:00,535.1675132966868,542.3728218044048,526.7862387815086,530.1148071289062,15708300,0.0,0.0
2024-08-23 00:00:00-04:00,535.087786368687,538.0277318947694,523.2682722695172,526.1982421875,11323900,0.0,0.0
2024-08-26 00:00:00-04:00,525.7996041549756,526.1982635338597,513.1928072539388,519.3417358398438,9584000,0.0,0.0
2024-08-27 00:00:00-04:00,517.2089666110123,522.2218309845283,513.5515074798767,517.3285522460938,6282700,0.0,0.0
2024-08-28 00:00:00-04:00,515.9035183539326,519.3118919559577,510.7013599511842,515.0166015625,9106100,0.0,0.0
2024-08-29 00:00:00-04:00,517.2787227313031,525.4009350774803,513.9202277677606,516.4515380859375,8317400,0.0,0.0
2024-08-30 00:00:00-04:00,519.5709695397383,521.7534990210086,513.4419917224458,519.5311279296875,9157500,0.0,0.0
2024-09-03 00:00:00-04:00,517.8667869054548,523.6967999428734,506.88437226183885,510.013671875,12459100,0.0,0.0
2024-09-04 00:00:00-04:00,504.3431035419103,514.8272247562169,502.34992830432384,510.9903259277344,8335200,0.0,0.0
2024-09-05 00:00:00-04:00,509.9738079913622,519.8499947589663,509.40574576002206,515.0962524414062,8640900,0.0,0.0
2024-09-06 00:00:00-04:00,520.0991399974671,522.7899386747894,496.54977021380114,498.5628662109375,14744500,0.0,0.0
2024-09-09 00:00:00-04:00,504.4327639412016,509.5851046042932,500.366669657444,503.06744384765625,11047800,0.0,0.0
2024-09-10 00:00:00-04:00,506.42593906484467,512.4253852381723,498.32367732108537,503.06744384765625,9899000,0.0,0.0
2024-09-11 00:00:00-04:00,505.27987554927915,511.3690110270433,493.9088076820539,510.0834045410156,10782500,0.0,0.0
2024-09-12 00:00:00-04:00,515.285585023477,524.9126549028794,513.4618127596613,523.806396484375,11970500,0.0,0.0
2024-09-13 00:00:00-04:00,518.564409723777,525.7796940926987,515.3453904682744,522.8297729492188,10321400,0.0,0.0
2024-09-16 00:00:00-04:00,523.2487487578231,532.7852130316696,516.1263711491835,531.96728515625,9527600,0.5,0.0
2024-09-17 00:00:00-04:00,536.2765732411165,540.7654956540217,529.2639105539961,534.999755859375,11690800,0.0,0.0
2024-09-18 00:00:00-04:00,535.7479547958741,542.8604084454137,532.5857751215418,536.6257934570312,10323500,0.0,0.0
2024-09-19 00:00:00-04:00,548.6461187817771,560.686414549232,545.174704640657,557.7236938476562,15647000,0.0,0.0
2024-09-20 00:00:00-04:00,558.6214872028946,563.1104098679178,554.9305830568934,559.9681396484375,22066800,0.0,0.0
2024-09-23 00:00:00-04:00,568.0980656176895,572.5670177481582,561.0254922344247,563.0205688476562,12830700,0.0,0.0
2024-09-24 00:00:00-04:00,565.2850274737618,566.3524008193639,552.8257831664986,561.9432983398438,12993000,0.0,0.0
2024-09-25 00:00:00-04:00,562.6614271007662,575.4598596541383,562.3322224367156,566.9109497070312,16543400,0.0,0.0
2024-09-26 00:00:00-04:00,574.3126690807263,575.9786017718354,560.9656026133786,566.442138671875,14400800,0.0,0.0
2024-09-27 00:00:00-04:00,568.6965630840433,569.4347925727498,563.1203580570185,565.9633178710938,9398400,0.0,0.0
2024-09-30 00:00:00-04:00,566.3025009877178,573.2652987881467,563.409615584696,571.0308227539062,12792300,0.0,0.0
2024-10-01 00:00:00-04:00,576.5571959701899,581.6047375850964,568.696588902483,575.0509033203125,15259300,0.0,0.0
2024-10-02 00:00:00-04:00,573.4449049037087,574.582113281958,567.9385343864964,571.3999633789062,6524700,0.0,0.0
2024-10-03 00:00:00-04:00,568.7464602798791,581.9239016583299,567.3299121210531,581.3353881835938,11581000,0.0,0.0
2024-10-04 00:00:00-04:00,582.2930569666543,595.3807555940912,579.9987308779406,594.4730224609375,14169500,0.0,0.0
2024-10-07 00:00:00-04:00,596.747372331818,601.4657702066983,582.6022856022474,583.3405151367188,12014200,0.0,0.0
2024-10-08 00:00:00-04:00,588.2383463082548,592.0988145517903,584.5274722746422,591.4304809570312,7857400,0.0,0.0
2024-10-09 00:00:00-04:00,592.5277491567871,592.9267888200291,580.1782204637724,589.0563354492188,9529700,0.0,0.0
2024-10-10 00:00:00-04:00,586.1235444649961,588.7769693645316,581.0859885859968,582.3927612304688,7740400,0.0,0.0
2024-10-11 00:00:00-04:00,583.3903503921083,589.7546497189596,581.275574032988,588.4977416992188,8587100,0.0,0.0
2024-10-14 00:00:00-04:00,592.7571247125076,598.6226542461368,588.5076630898909,588.9664916992188,8252000,0.0,0.0
2024-10-15 00:00:00-04:00,588.7071598322343,589.156064231629,578.7118677482224,584.8267822265625,9564200,0.0,0.0
2024-10-16 00:00:00-04:00,579.9688152072504,580.6471339722348,572.6169625125309,575.3701171875,11268400,0.0,0.0
2024-10-17 00:00:00-04:00,581.8940351157374,583.5299516595073,573.7840438446354,575.509765625,8701200,0.0,0.0
2024-10-18 00:00:00-04:00,579.6695107509672,582.5324409442791,573.833935758237,575.0509033203125,7694300,0.0,0.0
2024-10-21 00:00:00-04:00,574.6120550187865,575.8190374770412,567.7090456789956,573.744140625,8171900,0.0,0.0
2024-10-22 00:00:00-04:00,572.8762432408589,582.093548193358,570.7116021970829,580.5772705078125,8544500,0.0,0.0
2024-10-23 00:00:00-04:00,578.542260068393,583.5599069546555,561.1152951487072,562.3023681640625,14248400,0.0,0.0
2024-10-24 00:00:00-04:00,565.7338999709095,567.479591992889,560.13772472997,566.38232421875,7184700,0.0,0.0
2024-10-25 00:00:00-04:00,572.5171248613034,579.8589918246462,570.3125433935071,571.8388061523438,11337900,0.0,0.0
2024-10-28 00:00:00-04:00,580.5672680485018,582.3129600056923,572.7066616790459,576.7366943359375,10925100,0.0,0.0
2024-10-29 00:00:00-04:00,578.7218967035824,592.2085737611511,573.9835895525686,591.819580078125,13019100,0.0,0.0
2024-10-30 00:00:00-04:00,599.5005337173036,599.720023798207,587.9291140679284,590.3431396484375,26864900,0.0,0.0
2024-10-31 00:00:00-04:00,583.559900275625,588.4478622558274,561.6240429965927,566.1828002929688,26838400,0.0,0.0
2024-11-01 00:00:00-04:00,566.2126983561088,572.2577780027567,561.1751421313867,565.7637939453125,15303200,0.0,0.0
2024-11-04 00:00:00-05:00,562.7113688572082,567.2900967542433,556.5166945602261,559.2998046875,12064600,0.0,0.0
2024-11-05 00:00:00-05:00,565.9034368963605,572.06821597352,565.2749829282367,571.0208129882812,9775400,0.0,0.0
2024-11-06 00:00:00-05:00,561.3646904544983,571.5894582504264,553.8033329293451,570.6417846679688,18305400,0.0,0.0
2024-11-07 00:00:00-05:00,575.4699283255658,593.3358138498232,573.7940711601258,590.2434692382812,14653700,0.0,0.0
2024-11-08 00:00:00-05:00,590.0838179044933,591.6399753063421,583.0811400386289,587.8892822265625,9415700,0.0,0.0
2024-11-11 00:00:00-05:00,584.9165245119474,585.5549636161717,575.0907969210721,581.734375,10209100,0.0,0.0
2024-11-12 00:00:00-05:00,587.0911844415632,598.1838057554388,578.9512984910941,583.38037109375,16287700,0.0,0.0
2024-11-13 00:00:00-05:00,581.1757648981209,584.1983351227153,573.7540776314343,578.5722045898438,10757600,0.0,0.0
2024-11-14 00:00:00-05:00,575.5796174336194,579.3303713026751,571.5994492314262,575.7391967773438,11053700,0.0,0.0
2024-11-15 00:00:00-05:00,569.813825451255,571.160538750893,550.1423984696268,552.716064453125,17712900,0.0,0.0
2024-11-18 00:00:00-05:00,555.6687332571458,558.5217391731533,548.7358905237554,553.0352783203125,14327300,0.0,0.0
2024-11-19 00:00:00-05:00,550.5014811986825,560.0479302018812,549.2445731772403,559.7088012695312,9522400,0.0,0.0
2024-11-20 00:00:00-05:00,561.5442177129146,564.9557815891732,552.8357279952656,564.1278686523438,9797300,0.0,0.0
2024-11-21 00:00:00-05:00,568.1180212623364,568.5968201540334,547.6983809906892,561.703857421875,11154700,0.0,0.0
2024-11-22 00:00:00-05:00,562.1627281992892,562.4420681636524,553.2248234982168,557.7636108398438,9164000,0.0,0.0
2024-11-25 00:00:00-05:00,560.7162719500135,571.1805001939032,555.0203670417848,563.7188720703125,13599800,0.0,0.0
2024-11-26 00:00:00-05:00,564.606695691197,576.0783865047108,563.8086772028907,572.1281127929688,10356600,0.0,0.0
2024-11-27 00:00:00-05:00,573.4747619979281,573.5645063421975,562.7112856361068,567.7987670898438,7200200,0.0,0.0
2024-11-29 00:00:00-05:00,567.5993385095039,577.036073507685,565.5045322643998,572.90625,7130500,0.0,0.0
2024-12-02 00:00:00-05:00,576.0783868240748,593.036538470844,574.1531451491893,591.3706665039062,12522400,0.0,0.0
2024-12-03 00:00:00-05:00,593.5352905826334,612.6880381868189,589.7945219445076,612.139404296875,14907200,0.0,0.0
2024-12-04 00:00:00-05:00,611.4511152689987,616.2592573147286,603.6104177407027,612.2691040039062,14697000,0.0,0.0
2024-12-05 00:00:00-05:00,615.560930463209,618.3739956805784,605.5555924267017,607.4309692382812,8081200,0.0,0.0
2024-12-06 00:00:00-05:00,608.5981044048992,628.2396363522805,607.0320228219205,622.2344970703125,16935500,0.0,0.0
2024-12-09 00:00:00-05:00,622.3840671657603,624.8580035041053,604.6777626799444,612.0595703125,11426000,0.0,0.0
2024-12-10 00:00:00-05:00,616.0397939169814,624.0500562603173,611.2316516629029,617.7954711914062,10938900,0.0,0.0
2024-12-11 00:00:00-05:00,621.835478952064,636.8285096396075,620.000042475988,631.12255859375,10837200,0.0,0.0
2024-12-12 00:00:00-05:00,629.9455178554374,635.0927893592409,625.6660999139908,629.2372436523438,7474700,0.0,0.0
2024-12-13 00:00:00-05:00,625.6760211142185,629.5265657036249,615.3714930308155,618.8229370117188,8453300,0.0,0.0
2024-12-16 00:00:00-05:00,628.9361065383608,630.1042117262369,617.5550328463455,623.2056274414062,10885600,0.5,0.0
2024-12-17 00:00:00-05:00,625.1324029345234,631.3221415597952,615.5183552206975,618.41357421875,12897800,0.0,0.0
2024-12-18 00:00:00-05:00,619.9709830820838,626.3204297339289,595.3318859457509,596.200439453125,17075500,0.0,0.0
2024-12-19 00:00:00-05:00,609.37851745456,610.5066497694395,594.0140061011585,594.5830688476562,14958100,0.0,0.0
2024-12-20 00:00:00-05:00,589.6013973957005,602.1106028930976,579.0389119066372,584.2802124023438,48989400,0.0,0.0
2024-12-23 00:00:00-05:00,588.6230024208112,600.0940145583529,585.2785777785421,598.8560180664062,10205800,0.0,0.0
2024-12-24 00:00:00-05:00,601.7212257007668,606.9825124772965,598.286984494369,606.742919921875,4726100,0.0,0.0
2024-12-26 00:00:00-05:00,604.4766951738098,605.2953437391651,597.9475539437108,602.3502197265625,6081400,0.0,0.0
2024-12-27 00:00:00-05:00,598.4167395081588,600.8526988194768,588.8226780836644,598.8161010742188,8084200,0.0,0.0
2024-12-30 00:00:00-05:00,587.7743898032761,595.9508206949702,584.6096598318045,590.26025390625,7025900,0.0,0.0
2024-12-31 00:00:00-05:00,591.2886030654797,592.9857373463826,582.8825114890158,584.539794921875,6019500,0.0,0.0
2025-01-02 00:00:00-05:00,588.7427650585881,603.9075966445652,586.8459500467553,598.2470092773438,12682300,0.0,0.0
2025-01-03 00:00:00-05:00,603.7578412050734,608.4899766390093,595.4216417161412,603.6280517578125,11436800,0.0,0.0
2025-01-06 00:00:00-05:00,610.8162059478007,629.9444307411353,604.6164740709102,629.15576171875,14560800,0.0,0.0
2025-01-07 00:00:00-05:00,630.6532638258104,631.0525644518098,607.2221227274762,616.8661499023438,12071500,0.0,0.0
2025-01-08 00:00:00-05:00,612.383620674881,615.4185614591353,601.7911551332733,609.7080078125,10085800,0.0,0.0
2025-01-10 00:00:00-05:00,609.0191819848814,628.8661838676574,596.3502074506945,614.8394775390625,19256600,0.0,0.0
2025-01-13 00:00:00-05:00,606.0940181446159,607.9609147021279,597.4583876521832,607.322021484375,10785000,0.0,0.0
2025-01-14 00:00:00-05:00,604.0673982519899,604.4866852448625,587.5747526134381,593.2653198242188,13598000,0.0,0.0
2025-01-15 00:00:00-05:00,609.1988889602708,621.428590409025,605.4950145852582,616.097412109375,15524300,0.0,0.0
2025-01-16 00:00:00-05:00,610.4866680664915,615.2287967227725,608.6996562564747,610.2869873046875,8355300,0.0,0.0
2025-01-17 00:00:00-05:00,623.0159156407722,623.9343741078126,602.6696811223908,611.754638671875,17280600,0.0,0.0
2025-01-21 00:00:00-05:00,616.8062626104474,620.4701642986823,608.0008701831367,615.4385375976562,11674000,0.0,0.0
2025-01-22 00:00:00-05:00,622.2671771241828,632.6499686545925,618.4035946049794,622.4668579101562,12274000,0.0,0.0
2025-01-23 00:00:00-05:00,626.3204214724742,635.5451006249901,620.1207507212021,635.3953857421875,9910200,0.0,0.0
2025-01-24 00:00:00-05:00,635.3454642652555,650.9195895810104,633.1490976350807,646.4170532226562,19065300,0.0,0.0
2025-01-27 00:00:00-05:00,625.5716701424085,662.7699387361127,624.0641625170977,658.7865600585938,28399200,0.0,0.0
2025-01-28 00:00:00-05:00,664.8963720229036,681.4489143819349,658.377163631469,673.2125854492188,20950100,0.0,0.0
2025-01-29 00:00:00-05:00,673.8814972952861,679.921460010166,664.5669404267016,675.3690185546875,21377800,0.0,0.0
2025-01-30 00:00:00-05:00,695.6653687628108,709.6121910679191,674.9796703493296,685.8616333007812,29322900,0.0,0.0
2025-01-31 00:00:00-05:00,689.854955287262,704.1312468061141,684.443953741468,688.0379638671875,19303900,0.0,0.0
2025-02-03 00:00:00-05:00,674.789981183126,702.8334624844176,674.1311016230156,696.3043212890625,21415700,0.0,0.0
2025-02-04 00:00:00-05:00,701.3359302823354,706.5373190467258,690.4639608100931,703.0231323242188,13826300,0.0,0.0
2025-02-05 00:00:00-05:00,702.3842062935471,716.950057491736,697.8517510044364,703.7020263671875,17778200,0.0,0.0
2025-02-06 00:00:00-05:00,704.710319919996,717.7087645079753,702.3342588461929,710.8101806640625,13080700,0.0,0.0
2025-02-07 00:00:00-05:00,715.6121886937868,723.8086059554087,710.5705691640067,713.3359985351562,16427100,0.0,0.0
2025-02-10 00:00:00-05:00,717.3692936641316,720.0049336246739,710.1512937758902,716.2112426757812,12904300,0.0,0.0
2025-02-11 00:00:00-05:00,712.137995992511,722.4608279084838,708.8634018884771,718.6072387695312,12998000,0.0,0.0
2025-02-12 00:00:00-05:00,714.1147251974435,725.8951602371656,711.4191869503326,724.1780395507812,12016500,0.0,0.0
2025-02-13 00:00:00-05:00,720.3244703269909,727.7920565662597,716.8501952061899,727.352783203125,12569100,0.0,0.0
2025-02-14 00:00:00-05:00,724.9368204290963,739.682305506395,724.4176625560408,735.4493408203125,16901200,0.0,0.0
2025-02-18 00:00:00-05:00,734.7803990216926,735.778741955146,705.2693843461711,715.1829223632812,21938700,0.0,0.0
2025-02-19 00:00:00-05:00,702.9332911577684,705.8285102693987,694.2377625113465,702.6038818359375,17535500,0.0,0.0
2025-02-20 00:00:00-05:00,696.1246189647087,704.4607584336488,692.4906359109783,693.6886596679688,12587400,0.0,0.0
2025-02-21 00:00:00-05:00,695.4257349847168,702.7036330054893,681.2292668396583,682.4172973632812,15660400,0.0,0.0
2025-02-24 00:00:00-05:00,685.14283732043,686.1311871035267,661.3523074705995,667.0228881835938,15677000,0.0,0.0
2025-02-25 00:00:00-05:00,664.8664584221042,666.8931239603137,640.7964233177016,656.4105224609375,20579700,0.0,0.0
2025-02-26 00:00:00-05:00,658.5569724881091,681.878249924817,656.9096821941056,672.5836791992188,14488700,0.0,0.0
2025-02-27 00:00:00-05:00,681.3191981578423,687.5089369957133,656.480419238195,657.1492919921875,12500000,0.0,0.0
2025-02-28 00:00:00-05:00,656.9495749111169,668.5203965483279,641.53515727814,667.0927734375,17534200,0.0,0.0
2025-03-03 00:00:00-05:00,672.5636726462196,680.1211361055591,649.761553743727,653.9645385742188,10843800,0.0,0.0
2025-03-04 00:00:00-05:00,644.4403322286904,648.6732963562011,622.6165711570532,638.939453125,21495200,0.0,0.0
2025-03-05 00:00:00-05:00,639.9378651352356,658.407210696861,636.6033726931404,655.3822021484375,13770000,0.0,0.0
2025-03-06 00:00:00-05:00,646.9262151408363,649.4819705904519,623.0757880479771,626.8894653320312,13446500,0.0,0.0
2025-03-07 00:00:00-05:00,624.3337324581125,633.7381060863794,599.6147510017424,624.6232299804688,21375700,0.0,0.0
2025-03-10 00:00:00-04:00,607.0623983614838,609.0989960212393,585.8975158632896,596.9990844726562,21999900,0.0,0.0
2025-03-11 00:00:00-04:00,594.0639893708412,613.911053065773,592.3468686608835,604.7063598632812,17401500,0.0,0.0
2025-03-12 00:00:00-04:00,628.8562796545592,632.2805888301948,608.3402822710135,618.5333862304688,15747000,0.0,0.0
2025-03-13 00:00:00-04:00,619.2222371114077,619.4718228579259,585.5381545107681,589.6613159179688,16480300,0.0,0.0
2025-03-14 00:00:00-04:00,602.3365152554182,608.3918534867013,594.3227230343585,607.1328125,12364500,0.525,0.0
2025-03-17 00:00:00-04:00,606.9929657834423,612.6285830204243,597.5402173129962,604.4349365234375,15473900,0.0,0.0
2025-03-18 00:00:00-04:00,599.5886327329754,599.7884911584124,574.2181394777045,581.9122314453125,20297700,0.0,0.0
2025-03-19 00:00:00-04:00,583.8308244880561,591.8646212382527,574.3281261859494,583.6109619140625,20537500,0.0,0.0
2025-03-20 00:00:00-04:00,582.3119393939553,609.7308438672675,579.0644382419948,585.5494384765625,24336500,0.0,0.0
2025-03-21 00:00:00-04:00,582.9714123876403,597.0805511513034,580.5033407556499,595.7915649414062,25015900,0.0,0.0
2025-03-24 00:00:00-04:00,614.4971845902405,622.0613721273024,611.7293556256241,618.3742065429688,15741300,0.0,0.0
2025-03-25 00:00:00-04:00,626.2781574491432,633.3926787229344,620.7024302695025,625.8284912109375,15312500,0.0,0.0
2025-03-26 00:00:00-04:00,624.4095939343313,626.2681493134669,606.1436184781687,610.51025390625,12609800,0.0,0.0
2025-03-27 00:00:00-04:00,601.5371280983636,613.7777091933885,599.6385645944567,602.11669921875,10436500,0.0,0.0
2025-03-28 00:00:00-04:00,599.8484555988796,601.2873509097175,573.4787306326517,576.2965698242188,17602800,0.0,0.0
2025-03-31 00:00:00-04:00,563.0667717382947,578.2550979207184,552.8746014719162,575.9168701171875,21124700,0.0,0.0
2025-04-01 00:00:00-04:00,570.4011214763917,589.4564053353316,569.5617404976803,585.5494384765625,12836600,0.0,0.0
2025-04-02 00:00:00-04:00,574.4679338866476,592.2042861901492,572.9191378549733,583.4810180664062,13470800,0.0,0.0
2025-04-03 00:00:00-04:00,545.7999926198693,552.1351447500087,529.8922502799351,531.2112426757812,34777500,0.0,0.0
2025-04-04 00:00:00-04:00,506.2304804799959,517.601735849335,493.8200466701195,504.3419494628906,38589800,0.0,0.0
2025-04-07 00:00:00-04:00,484.7270437213071,538.9553080099114,481.5294917990848,515.8530883789062,36606100,0.0,0.0
2025-04-08 00:00:00-04:00,542.8323258955619,547.009104812121,502.4733648379141,510.05755615234375,28034200,0.0,0.0
2025-04-09 00:00:00-04:00,508.8784288376245,587.4380062391494,501.7239302560322,585.3196411132812,39216600,0.0,0.0
2025-04-10 00:00:00-04:00,575.0475586127349,580.8530894965206,534.8884538902387,545.8699951171875,28173500,0.0,0.0
2025-04-11 00:00:00-04:00,535.0982987413933,546.9791721039168,528.1836360553218,543.152099609375,17642300,0.0,0.0
2025-04-14 00:00:00-04:00,555.7423695383274,557.3411759652797,527.8738592202099,531.0713500976562,14130900,0.0,0.0
2025-04-15 00:00:00-04:00,531.7009039388483,537.526438963531,517.1021506137689,521.1190795898438,15558700,0.0,0.0
2025-04-16 00:00:00-04:00,508.1190429485272,512.9752917109025,495.248940829508,501.9237976074219,18735100,0.0,0.0
2025-04-17 00:00:00-04:00,504.8615423906665,506.90995406615434,497.62711856756914,501.0944519042969,14593500,0.0,0.0
2025-04-21 00:00:00-04:00,490.95223888134063,493.1205839444646,479.431104674804,484.2873840332031,16166000,0.0,0.0
2025-04-22 00:00:00-04:00,491.49181764891443,506.4902868701918,485.98604429039705,499.8953552246094,17399400,0.0,0.0
2025-04-23 00:00:00-04:00,528.1236539391821,534.9284154373055,516.1228784114317,519.8699951171875,18173900,0.0,0.0
2025-04-24 00:00:00-04:00,518.3311552024028,533.4895356675911,517.1021204034743,532.7401123046875,13910000,0.0,0.0
2025-04-25 00:00:00-04:00,546.3795728163933,549.4372176521805,535.8376965321478,546.8492431640625,17098900,0.0,0.0
2025-04-28 00:00:00-04:00,555.2128099483461,558.0605943260673,540.1743933621875,549.3173217773438,15179000,0.0,0.0
2025-04-29 00:00:00-04:00,545.5802193870614,556.1421001835268,543.7016599064505,554.0137329101562,11835000,0.0,0.0
2025-04-30 00:00:00-04:00,537.9860554602953,548.6777795753518,529.0928741621841,548.577880859375,29244000,0.0,0.0
2025-05-01 00:00:00-04:00,591.6247987166439,592.4941249415356,570.0613733373625,571.7700805664062,31159000,0.0,0.0
2025-05-02 00:00:00-04:00,583.0114624189366,603.8754149154345,577.8854014442142,596.56103515625,24739300,0.0,0.0
2025-05-05 00:00:00-04:00,590.765405664398,602.7462382701667,587.5978600254365,598.8092651367188,13887700,0.0,0.0
2025-05-06 00:00:00-04:00,592.0744779246842,595.5717870403006,586.1290402304902,586.8584594726562,10600700,0.0,0.0
2025-05-07 00:00:00-04:00,589.9060821921285,602.6163340287609,586.2189168396308,596.3511352539062,13139100,0.0,0.0
2025-05-08 00:00:00-04:00,605.8238341716766,610.8299920094227,596.1612859928888,597.5502319335938,14622800,0.0,0.0
2025-05-09 00:00:00-04:00,603.2558317407384,606.5033331458584,591.2551162399334,592.0344848632812,10427300,0.0,0.0
2025-05-12 00:00:00-04:00,630.434887813048,639.8976383332824,620.5525382829127,638.9383544921875,21965100,0.0,0.0
2025-05-13 00:00:00-04:00,645.0436488654467,660.4118286945162,642.335771505551,655.525634765625,18570800,0.0,0.0
2025-05-14 00:00:00-04:00,660.7016415387022,662.1604799651236,653.8069223034624,658.85302734375,12348200,0.0,0.0
2025-05-15 00:00:00-04:00,653.7769769402204,656.8046155684391,638.0890359072837,643.3849487304688,14341800,0.0,0.0
